Date,Open,High,Low,Close,Adj Close,Volume
2013-03-13,9053.81,9066.98,9024.27,9057.02,9057.02,3073830000
2013-03-14,9077.01,9128.89,9076.42,9127.96,9127.96,3459260000
2013-03-15,9112.07,9128.77,9091.05,9116.62,9116.62,5175850000
2013-03-18,9041.86,9086.60,9017.79,9045.44,9045.44,3164560000
2013-03-19,9059.68,9073.60,8968.39,9017.66,9017.66,3796210000
2013-03-20,9050.11,9094.27,9050.11,9081.09,9081.09,3349090000
2013-03-21,9044.84,9066.51,8999.30,9009.66,9009.66,3243270000
2013-03-22,9032.80,9075.86,9032.80,9065.78,9065.78,2948380000
2013-03-25,9082.35,9105.34,8989.76,9022.96,9022.96,3178170000
2013-03-26,9044.40,9083.71,9038.03,9083.70,9083.70,2869260000
2013-03-27,9030.17,9077.46,9002.19,9070.44,9070.44,2914210000
2013-03-28,9070.53,9112.49,9061.95,9107.04,9107.04,3304440000
2013-04-01,9098.06,9107.76,9038.62,9107.76,9107.76,2753110000
2013-04-02,9085.47,9122.26,9071.49,9092.89,9092.89,3312160000
2013-04-03,9094.58,9100.42,8963.18,8983.39,8983.39,4060610000
2013-04-04,8987.74,9038.76,8981.69,9027.83,9027.83,3350670000
2013-04-05,8951.20,9006.41,8906.35,9000.24,9000.24,3515410000
2013-04-08,8995.90,9051.58,8975.45,9051.57,9051.57,2887120000
2013-04-09,9061.17,9117.63,9037.37,9088.38,9088.38,3252780000
2013-04-10,9111.62,9194.62,9111.62,9189.08,9189.08,3453350000
2013-04-11,9197.11,9256.13,9190.90,9234.02,9234.02,3393950000
2013-04-12,9193.93,9203.63,9137.77,9188.25,9188.25,3206290000
2013-04-15,9131.63,9131.63,8953.38,8953.94,8953.94,4660130000
2013-04-16,9024.86,9089.78,9007.87,9086.42,9086.42,3654700000
2013-04-17,9032.52,9032.52,8899.81,8948.35,8948.35,4250310000
2013-04-18,8966.63,8969.09,8890.45,8921.18,8921.18,3890800000
2013-04-19,8943.91,8995.79,8927.17,8994.12,8994.12,3569870000
2013-04-22,9005.72,9037.90,8939.13,9019.90,9019.90,2979880000
2013-04-23,9048.61,9114.98,9041.51,9113.80,9113.80,3565150000
2013-04-24,9113.79,9163.69,9113.79,9146.45,9146.45,3598240000
2013-04-25,9174.78,9233.93,9167.95,9188.86,9188.86,3908580000
2013-04-26,9179.44,9191.09,9142.82,9169.90,9169.90,3198620000
2013-04-29,9200.56,9258.89,9195.59,9245.22,9245.22,2891200000
2013-04-30,9240.26,9276.88,9205.62,9276.88,9276.88,3745070000
2013-05-01,9248.45,9248.45,9169.78,9175.78,9175.78,3530320000
2013-05-02,9175.78,9251.10,9175.78,9246.72,9246.72,3366950000
2013-05-03,9246.78,9369.23,9246.78,9340.46,9340.46,3603910000
2013-05-06,9337.67,9360.21,9330.19,9348.90,9348.90,3062240000
2013-05-07,9369.33,9410.38,9353.24,9409.01,9409.01,3309580000
2013-05-08,9410.85,9463.38,9406.99,9463.32,9463.32,3554700000
2013-05-09,9451.24,9459.34,9388.31,9409.22,9409.22,3457400000
2013-05-10,9406.68,9442.76,9387.08,9442.76,9442.76,3086470000
2013-05-13,9429.31,9447.49,9397.96,9437.17,9437.17,2910600000
2013-05-14,9437.21,9518.56,9433.20,9515.86,9515.86,3457790000
2013-05-15,9495.73,9568.83,9491.12,9551.41,9551.41,3657440000
2013-05-16,9551.41,9553.39,9478.41,9489.31,9489.31,3513130000
2013-05-17,9502.54,9578.35,9502.54,9576.41,9576.41,3440710000
2013-05-20,9565.34,9614.47,9560.03,9587.52,9587.52,3275080000
2013-05-21,9582.40,9629.16,9556.28,9598.27,9598.27,3513560000
2013-05-22,9605.50,9695.46,9476.28,9508.04,9508.04,4361020000
2013-05-23,9420.50,9483.19,9372.62,9466.29,9466.29,3945510000
2013-05-24,9423.49,9442.33,9376.04,9442.23,9442.23,2758080000
2013-05-28,9516.41,9571.27,9468.92,9494.16,9494.16,3457400000
2013-05-29,9450.90,9450.90,9368.85,9422.49,9422.49,3587140000
2013-05-30,9430.75,9494.49,9424.54,9460.05,9460.05,3498620000
2013-05-31,9433.33,9446.36,9302.27,9302.27,9302.27,4099600000
2013-06-03,9317.39,9357.19,9276.63,9357.08,9357.08,3952070000
2013-06-04,9353.92,9393.91,9274.56,9320.08,9320.08,3653840000
2013-06-05,9289.48,9289.48,9169.88,9178.41,9178.41,3632350000
2013-06-06,9172.19,9260.49,9137.91,9260.48,9260.48,3547380000
2013-06-07,9290.98,9360.26,9265.50,9355.41,9355.41,3371990000
2013-06-10,9373.12,9383.91,9327.15,9358.00,9358.00,2978730000
2013-06-11,9277.15,9324.34,9231.97,9255.48,9255.48,3435710000
2013-06-12,9306.47,9328.14,9180.55,9189.43,9189.43,3202550000
2013-06-13,9187.07,9345.49,9173.75,9331.37,9331.37,3378620000
2013-06-14,9312.69,9347.23,9249.69,9263.69,9263.69,2939400000
2013-06-17,9263.69,9375.56,9263.69,9337.89,9337.89,3137080000
2013-06-18,9339.73,9412.05,9339.73,9399.63,9399.63,3120980000
2013-06-19,9396.22,9397.37,9255.37,9255.70,9255.70,3545060000
2013-06-20,9157.76,9157.76,8974.34,8995.97,8995.97,4858850000
2013-06-21,9042.60,9061.08,8934.20,9018.54,9018.54,5797280000
2013-06-24,8937.99,8966.11,8814.76,8892.02,8892.02,4733660000
2013-06-25,8949.82,9016.25,8915.46,8989.26,8989.26,3761170000
2013-06-26,9037.76,9086.26,9022.42,9067.27,9067.27,3558340000
2013-06-27,9114.94,9170.92,9114.94,9143.55,9143.55,3364540000
2013-06-28,9121.16,9160.57,9080.70,9112.69,9112.69,4977190000
2013-07-01,9154.26,9224.03,9154.26,9167.88,9167.88,3104690000
2013-07-02,9152.51,9204.98,9104.59,9144.72,9144.72,3317130000
2013-07-03,9104.64,9150.09,9074.59,9135.09,9135.09,1966050000
2013-07-05,9178.94,9214.21,9122.98,9214.17,9214.17,2634140000
2013-07-08,9249.69,9290.07,9248.67,9266.30,9266.30,3514590000
2013-07-09,9316.18,9349.95,9287.78,9341.40,9341.40,3155360000
2013-07-10,9340.73,9372.64,9314.41,9340.68,9340.68,3011010000
2013-07-11,9446.94,9500.26,9443.05,9493.26,9493.26,3446340000
2013-07-12,9488.80,9498.50,9465.58,9498.50,9498.50,3039070000
2013-07-15,9506.46,9531.66,9496.92,9520.95,9520.95,2623200000
2013-07-16,9521.20,9525.04,9462.56,9489.00,9489.00,3081710000
2013-07-17,9516.58,9545.25,9506.09,9523.79,9523.79,3153440000
2013-07-18,9537.77,9601.08,9537.77,9587.20,9587.20,3452370000
2013-07-19,9587.49,9618.50,9565.92,9618.50,9618.50,3302580000
2013-07-22,9626.01,9658.08,9621.97,9650.58,9650.58,2779130000
2013-07-23,9672.30,9676.94,9644.13,9659.63,9659.63,3096180000
2013-07-24,9681.47,9682.11,9586.39,9605.04,9605.04,3336120000
2013-07-25,9577.71,9636.36,9566.30,9635.06,9635.06,3322500000
2013-07-26,9600.19,9621.06,9540.96,9620.13,9620.13,2762770000
2013-07-29,9594.72,9601.53,9554.91,9571.79,9571.79,2840520000
2013-07-30,9585.83,9605.19,9536.48,9556.17,9556.17,3320530000
2013-07-31,9571.18,9631.05,9555.72,9558.83,9558.83,3847390000
2013-08-01,9617.29,9679.92,9617.29,9673.40,9673.40,3775170000
2013-08-02,9660.72,9690.10,9645.05,9690.07,9690.07,3136630000
2013-08-05,9669.80,9679.92,9646.12,9671.60,9671.60,2529300000
2013-08-06,9661.69,9661.78,9593.13,9614.32,9614.32,3141210000
2013-08-07,9581.67,9584.84,9550.51,9568.26,9568.26,3010230000
2013-08-08,9613.36,9645.75,9575.79,9634.70,9634.70,3271660000
2013-08-09,9626.09,9649.52,9589.25,9622.11,9622.11,2957670000
2013-08-12,9585.22,9618.22,9577.50,9609.03,9609.03,2789160000
2013-08-13,9616.44,9644.52,9577.39,9630.57,9630.57,3035560000
2013-08-14,9628.04,9636.42,9589.79,9593.50,9593.50,2871430000
2013-08-15,9524.76,9524.76,9452.14,9489.29,9489.29,3426690000
2013-08-16,9489.28,9501.36,9449.73,9465.59,9465.59,3211450000
2013-08-19,9455.00,9459.21,9385.01,9385.89,9385.89,2904530000
2013-08-20,9385.89,9451.99,9374.91,9421.56,9421.56,2994090000
2013-08-21,9390.21,9419.31,9321.79,9339.38,9339.38,2932180000
2013-08-22,9366.81,9438.98,9366.81,9425.78,9425.78,2537460000
2013-08-23,9445.00,9480.81,9417.10,9474.77,9474.77,2582670000
2013-08-26,9477.20,9494.53,9425.83,9432.51,9432.51,2430670000
2013-08-27,9366.80,9372.92,9280.89,9288.23,9288.23,3219190000
2013-08-28,9279.64,9343.17,9263.31,9309.07,9309.07,2784010000
2013-08-29,9302.55,9354.71,9286.24,9315.82,9315.82,2527550000
2013-08-30,9315.59,9315.59,9246.89,9270.66,9270.66,2734300000
2013-09-03,9357.81,9400.75,9296.27,9333.49,9333.49,3731610000
2013-09-04,9322.87,9409.36,9309.95,9400.24,9400.24,3312150000
2013-09-05,9400.15,9435.94,9397.78,9420.35,9420.35,2957110000
2013-09-06,9454.79,9488.51,9369.49,9439.69,9439.69,3123880000
2013-09-09,9459.36,9540.33,9459.36,9539.93,9539.93,3102780000
2013-09-10,9578.40,9621.08,9578.40,9620.71,9620.71,3691800000
2013-09-11,9614.10,9655.43,9592.41,9655.38,9655.38,3135460000
2013-09-12,9643.37,9651.68,9601.49,9607.32,9607.32,3106290000
2013-09-13,9616.63,9638.15,9604.18,9635.08,9635.08,2736500000
2013-09-16,9717.69,9741.64,9694.03,9704.49,9704.49,3079800000
2013-09-17,9707.17,9739.00,9707.17,9738.93,9738.93,2774240000
2013-09-18,9735.47,9906.32,9713.38,9887.88,9887.88,3989760000
2013-09-19,9887.88,9905.55,9840.57,9854.76,9854.76,3740130000
2013-09-20,9856.69,9858.61,9762.00,9769.73,9769.73,5074030000
2013-09-23,9756.68,9757.19,9704.89,9733.03,9733.03,3126950000
2013-09-24,9727.01,9769.28,9697.14,9715.21,9715.21,3268930000
2013-09-25,9720.55,9746.14,9693.63,9698.95,9698.95,3148730000
2013-09-26,9711.48,9755.63,9696.26,9726.26,9726.26,2813930000
2013-09-27,9693.80,9693.80,9664.01,9684.17,9684.17,2951700000
2013-09-30,9610.46,9648.33,9587.69,9621.24,9621.24,3308630000
2013-10-01,9624.18,9701.55,9624.18,9693.27,9693.27,3238690000
2013-10-02,9656.64,9689.29,9614.53,9689.29,9689.29,3148600000
2013-10-03,9675.03,9675.42,9576.26,9619.19,9619.19,3279650000
2013-10-04,9621.02,9683.39,9610.92,9675.71,9675.71,2880270000
2013-10-07,9620.18,9643.15,9581.11,9597.54,9597.54,2678490000
2013-10-08,9595.33,9600.48,9482.05,9483.16,9483.16,3569230000
2013-10-09,9490.90,9528.15,9441.66,9497.02,9497.02,3577840000
2013-10-10,9568.99,9694.83,9568.99,9693.97,9693.97,3362300000
2013-10-11,9690.56,9761.76,9681.67,9761.76,9761.76,2944670000
2013-10-14,9726.83,9803.19,9702.34,9797.18,9797.18,2580580000
2013-10-15,9780.60,9788.65,9713.86,9726.62,9726.62,3327740000
2013-10-16,9765.98,9845.83,9765.98,9845.00,9845.00,3486180000
2013-10-17,9831.98,9935.19,9828.53,9934.84,9934.84,3453590000
2013-10-18,9956.97,9989.08,9941.00,9984.63,9984.63,3664890000
2013-10-21,9988.54,9995.61,9963.56,9982.68,9982.68,3052710000
2013-10-22,10016.88,10083.46,10016.88,10056.59,10056.59,3850840000
2013-10-23,10021.38,10021.38,9964.45,9990.33,9990.33,3713380000
2013-10-24,10010.30,10035.54,9993.94,10029.19,10029.19,3671700000
2013-10-25,10036.79,10053.89,10012.69,10053.86,10053.86,3175720000
2013-10-28,10048.89,10072.06,10034.09,10053.86,10053.86,3282300000
2013-10-29,10077.83,10108.95,10074.09,10108.43,10108.43,3358460000
2013-10-30,10108.40,10127.63,10020.54,10054.38,10054.38,3523040000
2013-10-31,10044.62,10072.50,10001.79,10009.64,10009.64,3826530000
2013-11-01,10010.27,10040.75,9964.58,10018.15,10018.15,3686290000
2013-11-04,10045.38,10068.11,10023.52,10064.11,10064.11,3194870000
2013-11-05,10027.14,10033.38,9976.41,10011.91,10011.91,3516680000
2013-11-06,10045.12,10083.47,10034.22,10059.49,10059.49,3322100000
2013-11-07,10068.96,10072.05,9920.31,9924.37,9924.37,4143200000
2013-11-08,9911.97,10032.82,9909.54,10032.14,10032.14,3837170000
2013-11-11,10029.14,10049.39,10008.94,10042.94,10042.94,2534060000
2013-11-12,10022.58,10037.62,9982.29,10009.82,10009.82,3221030000
2013-11-13,9969.45,10079.89,9963.74,10079.89,10079.89,3327480000
2013-11-14,10079.28,10135.28,10071.71,10130.51,10130.51,3139060000
2013-11-15,10130.52,10189.80,10130.52,10189.80,10189.80,3254820000
2013-11-18,10204.56,10226.34,10149.21,10167.15,10167.15,3168520000
2013-11-19,10163.02,10179.07,10119.38,10135.61,10135.61,3224450000
2013-11-20,10149.74,10182.00,10072.40,10096.44,10096.44,3109140000
2013-11-21,10114.67,10167.96,10114.44,10162.40,10162.40,3256630000
2013-11-22,10167.62,10207.82,10155.96,10205.72,10205.72,3055140000
2013-11-25,10211.63,10212.88,10166.35,10176.20,10176.20,2998540000
2013-11-26,10173.23,10193.81,10159.34,10167.89,10167.89,3427120000
2013-11-27,10180.84,10197.54,10160.84,10182.99,10182.99,2613590000
2013-11-29,10200.80,10229.57,10174.32,10183.23,10183.23,1598300000
2013-12-02,10173.77,10191.66,10127.77,10137.02,10137.02,3095430000
2013-12-03,10137.01,10137.01,10048.24,10086.71,10086.71,3475680000
2013-12-04,10043.92,10095.49,9990.58,10064.86,10064.86,3610540000
2013-12-05,10043.40,10056.71,10010.17,10016.74,10016.74,3336880000
2013-12-06,10081.47,10138.78,10081.47,10131.21,10131.21,3150030000
2013-12-09,10141.77,10159.85,10132.50,10146.26,10146.26,3129500000
2013-12-10,10131.72,10149.30,10112.11,10114.67,10114.67,3117150000
2013-12-11,10116.39,10116.49,9981.68,9991.46,9991.46,3472240000
2013-12-12,9975.58,9981.81,9925.62,9949.58,9949.58,3306640000
2013-12-13,9957.16,9974.10,9927.50,9954.84,9954.84,3061070000
2013-12-16,9997.20,10050.72,9997.20,10024.97,10024.97,3209890000
2013-12-17,10023.29,10023.29,9966.01,9989.08,9989.08,3270030000
2013-12-18,10008.65,10155.62,9949.66,10154.20,10154.20,4327770000
2013-12-19,10132.27,10158.20,10102.64,10151.53,10151.53,3497210000
2013-12-20,10161.61,10216.87,10160.73,10196.07,10196.07,5097700000
2013-12-23,10231.73,10260.46,10230.97,10246.67,10246.67,2851540000
2013-12-24,10248.82,10285.52,10248.82,10284.40,10284.40,1307630000
2013-12-26,10299.77,10337.15,10299.77,10331.67,10331.67,1982270000
2013-12-27,10353.31,10360.85,10333.31,10353.22,10353.22,2052920000
2013-12-30,10351.42,10361.37,10344.28,10357.84,10357.84,2293860000
2013-12-31,10366.58,10406.77,10366.58,10400.32,10400.32,2312840000
2014-01-02,10352.71,10352.71,10258.63,10283.42,10283.42,3080600000
2014-01-03,10296.53,10323.28,10279.93,10296.77,10296.77,2774270000
2014-01-06,10322.92,10329.96,10262.92,10270.05,10270.05,3294850000
2014-01-07,11315.37,11334.65,10309.04,10327.33,10327.33,3511750000
2014-01-08,10324.78,10333.98,10291.45,10320.91,10320.91,3652140000
2014-01-09,10335.80,10344.30,10277.37,10325.74,10325.74,3581150000
2014-01-10,10340.08,10373.99,10322.88,10371.13,10371.13,3335710000
2014-01-13,10371.13,10371.13,10241.32,10256.15,10256.15,3591350000
2014-01-14,10280.58,10346.91,10263.64,10343.08,10343.08,3353270000
2014-01-15,10351.00,10393.89,10351.00,10385.39,10385.39,3777800000
2014-01-16,10374.67,10377.78,10342.06,10376.23,10376.23,3491310000
2014-01-17,10379.23,10380.32,10330.11,10343.46,10343.46,3626120000
2014-01-21,10343.23,10401.77,10313.13,10366.01,10366.01,3782470000
2014-01-22,10368.18,10378.16,10344.25,10368.89,10368.89,3374170000
2014-01-23,10331.75,10331.75,10228.79,10269.39,10269.39,3972250000
2014-01-24,10222.08,10222.08,10034.44,10034.44,10034.44,4618450000
2014-01-27,10043.69,10065.30,9935.55,9981.35,9981.35,4045200000
2014-01-28,9981.40,10075.61,9981.40,10066.84,10066.84,3437830000
2014-01-29,10003.09,10027.80,9944.70,9962.92,9962.92,3964020000
2014-01-30,10014.42,10071.23,9995.43,10048.69,10048.69,3547510000
2014-01-31,9962.40,10028.49,9908.03,9967.65,9967.65,4059690000
2014-02-03,9967.69,9970.29,9732.47,9741.58,9741.58,4726040000
2014-02-04,9779.42,9828.97,9779.42,9816.97,9816.97,4068410000
2014-02-05,9796.80,9826.21,9738.04,9809.03,9809.03,3984290000
2014-02-06,9837.69,9941.68,9837.69,9940.22,9940.22,3825410000
2014-02-07,9974.10,10061.33,9962.75,10055.34,10055.34,3775990000
2014-02-10,10048.13,10052.56,10014.06,10050.40,10050.40,3312160000
2014-02-11,10062.52,10191.13,10062.24,10170.37,10170.37,3699380000
2014-02-12,10173.79,10210.42,10156.89,10173.77,10173.77,3326380000
2014-02-13,10134.01,10232.12,10111.02,10228.58,10228.58,3289510000
2014-02-14,10228.80,10295.78,10213.25,10282.53,10282.53,3114750000
2014-02-18,10308.79,10330.30,10286.21,10319.12,10319.12,3421110000
2014-02-19,10291.08,10356.68,10246.80,10254.24,10254.24,3661570000
2014-02-20,10257.95,10330.90,10238.77,10316.89,10316.89,3404980000
2014-02-21,10316.88,10353.78,10303.35,10306.90,10306.90,3403880000
2014-02-24,10321.58,10426.94,10321.58,10369.52,10369.52,4014530000
2014-02-25,10370.61,10397.42,10330.43,10353.78,10353.78,3515560000
2014-02-26,10356.53,10386.49,10328.09,10349.96,10349.96,3716730000
2014-02-27,10340.37,10397.90,10325.39,10397.81,10397.81,3547460000
2014-02-28,10403.37,10471.63,10373.31,10425.86,10425.86,3917450000
2014-03-03,10349.30,10358.81,10276.13,10329.79,10329.79,3428220000
2014-03-04,10404.81,10502.96,10404.81,10489.97,10489.97,3765770000
2014-03-05,10484.41,10498.72,10466.09,10482.84,10482.84,3392990000
2014-03-06,10506.57,10548.12,10506.57,10525.52,10525.52,3360450000
2014-03-07,10545.85,10550.24,10475.85,10511.91,10511.91,3564740000
2014-03-10,10491.22,10491.86,10429.61,10486.15,10486.15,3021350000
2014-03-11,10492.88,10513.65,10407.87,10425.64,10425.64,3392400000
2014-03-12,10386.60,10419.02,10344.37,10418.99,10418.99,3270860000
2014-03-13,10437.99,10453.82,10275.05,10297.74,10297.74,3670990000
2014-03-14,10282.15,10334.47,10272.09,10285.08,10285.08,3285460000
2014-03-17,10326.66,10399.44,10326.66,10377.02,10377.02,2860490000
2014-03-18,10384.85,10449.50,10384.85,10441.45,10441.45,2930190000
2014-03-19,10441.48,10443.39,10306.10,10359.51,10359.51,3289210000
2014-03-20,10337.98,10408.51,10304.89,10400.70,10400.70,3327540000
2014-03-21,10456.66,10481.91,10381.77,10392.22,10392.22,5270710000
2014-03-24,10401.07,10440.80,10319.27,10362.06,10362.06,3409000000
2014-03-25,10397.71,10436.64,10369.91,10417.06,10417.06,3200560000
2014-03-26,10417.07,10470.87,10359.36,10359.36,10359.36,3480850000
2014-03-27,10360.58,10395.73,10330.60,10373.44,10373.44,3733430000
2014-03-28,10398.42,10473.12,10398.42,10434.87,10434.87,2955520000
2014-03-31,10483.70,10534.76,10483.70,10527.77,10527.77,3274300000
2014-04-01,10538.44,10585.26,10538.44,10584.31,10584.31,3336190000
2014-04-02,10585.14,10626.90,10572.42,10616.87,10616.87,3131660000
2014-04-03,10619.19,10622.56,10568.48,10598.48,10598.48,3055600000
2014-04-04,10641.29,10669.43,10505.64,10517.05,10517.05,3583750000
2014-04-07,10500.76,10507.78,10391.68,10407.42,10407.42,3801540000
2014-04-08,10411.29,10468.06,10376.07,10452.01,10452.01,3721450000
2014-04-09,10479.64,10555.42,10455.06,10554.94,10554.94,3308650000
2014-04-10,10549.40,10554.98,10355.89,10366.81,10366.81,3758780000
2014-04-11,10343.74,10369.96,10271.36,10280.94,10280.94,3743460000
2014-04-14,10333.50,10380.19,10287.30,10359.42,10359.42,3111540000
2014-04-15,10367.77,10407.31,10271.92,10401.98,10401.98,3736440000
2014-04-16,10450.61,10505.84,10435.83,10505.79,10505.79,3155080000
2014-04-17,10494.43,10554.84,10488.50,10532.83,10532.83,3341430000
2014-04-21,10533.32,10559.82,10521.89,10559.35,10559.35,2642500000
2014-04-22,10569.25,10621.23,10566.64,10599.02,10599.02,3215440000
2014-04-23,10594.73,10601.92,10571.50,10581.89,10581.89,3085720000
2014-04-24,10598.05,10602.18,10535.15,10575.91,10575.91,3191830000
2014-04-25,10552.05,10552.05,10484.61,10505.01,10505.01,3213020000
2014-04-28,10538.21,10564.71,10439.22,10526.52,10526.52,4034680000
2014-04-29,10555.49,10597.47,10555.49,10583.65,10583.65,3647820000
2014-04-30,10578.04,10630.91,10564.07,10627.17,10627.17,3779230000
2014-05-01,10626.51,10647.79,10595.66,10629.34,10629.34,3416740000
2014-05-02,10624.99,10676.42,10614.06,10629.99,10629.99,3159560000
2014-05-05,10589.42,10634.05,10545.44,10630.14,10630.14,2733730000
2014-05-06,10620.99,10624.51,10567.85,10568.68,10568.68,3327260000
2014-05-07,10583.13,10628.15,10534.70,10626.84,10626.84,3632950000
2014-05-08,10625.39,10677.01,10585.25,10610.65,10610.65,3393420000
2014-05-09,10599.54,10611.05,10560.78,10606.69,10606.69,3025020000
2014-05-12,10639.72,10706.03,10639.72,10703.50,10703.50,3005740000
2014-05-13,10708.68,10725.09,10698.25,10702.86,10702.86,2915680000
2014-05-14,10698.74,10698.74,10647.52,10656.12,10656.12,2822060000
2014-05-15,10636.45,10636.45,10518.95,10568.37,10568.37,3552640000
2014-05-16,10572.77,10603.49,10545.17,10603.18,10603.18,3173650000
2014-05-19,10573.83,10621.44,10565.32,10618.64,10618.64,2664250000
2014-05-20,10601.64,10601.64,10519.22,10541.95,10541.95,3007700000
2014-05-21,10570.34,10625.76,10570.34,10620.44,10620.44,2777140000
2014-05-22,10618.37,10663.42,10607.77,10644.52,10644.52,2759800000
2014-05-23,10649.11,10685.98,10646.57,10681.87,10681.87,2396280000
2014-05-27,10713.47,10732.13,10701.83,10720.62,10720.62,2911020000
2014-05-28,10715.38,10723.05,10683.78,10702.73,10702.73,2976450000
2014-05-29,10716.50,10752.16,10699.49,10752.11,10752.11,2709050000
2014-05-30,10734.54,10760.87,10726.09,10756.31,10756.31,3263490000
2014-06-02,10760.54,10777.43,10729.97,10772.01,10772.01,2509020000
2014-06-03,10752.37,10774.01,10739.36,10770.33,10770.33,2867180000
2014-06-04,10752.35,10779.48,10733.03,10776.78,10776.78,2793920000
2014-06-05,10788.53,10853.34,10756.05,10847.69,10847.69,3113270000
2014-06-06,10865.19,10905.12,10865.19,10904.22,10904.22,2864300000
2014-06-09,10895.41,10941.86,10894.83,10918.62,10918.62,2812180000
2014-06-10,10906.89,10914.20,10877.79,10914.20,10914.20,2702360000
2014-06-11,10886.32,10886.32,10854.47,10872.69,10872.69,2710620000
2014-06-12,10870.71,10876.99,10804.97,10825.03,10825.03,3040480000
2014-06-13,10836.67,10863.45,10813.43,10856.22,10856.22,2598230000
2014-06-16,10855.33,10878.66,10830.26,10863.22,10863.22,2926130000
2014-06-17,10849.61,10890.41,10829.67,10886.01,10886.01,2971260000
2014-06-18,10890.15,10977.97,10877.66,10975.54,10975.54,3065220000
2014-06-19,10991.98,11006.18,10971.05,11003.08,11003.08,2952150000
2014-06-20,11014.03,11023.14,11005.33,11018.11,11018.11,4336240000
2014-06-23,11016.97,11016.97,10991.51,11014.09,11014.09,2717630000
2014-06-24,10997.41,11025.92,10917.12,10921.99,10921.99,3089700000
2014-06-25,10902.71,10966.90,10901.33,10962.87,10962.87,3106710000
2014-06-26,10951.75,10954.03,10881.94,10949.45,10949.45,2778840000
2014-06-27,10934.76,10976.93,10929.77,10974.43,10974.43,4290590000
2014-06-30,10969.19,10987.32,10955.46,10979.42,10979.42,3037350000
2014-07-01,11002.37,11075.15,11002.37,11046.61,11046.61,3188240000
2014-07-02,11044.66,11064.43,11043.36,11050.34,11050.34,2851480000
2014-07-03,11070.43,11105.85,11069.73,11104.72,11104.72,1998090000
2014-07-07,11072.01,11072.01,11022.58,11035.81,11035.81,2681260000
2014-07-08,11008.76,11008.76,10936.29,10963.16,10963.16,3302430000
2014-07-09,10977.87,11011.87,10965.99,11005.50,11005.50,2858800000
2014-07-10,10941.84,10962.29,10880.13,10941.34,10941.34,3165690000
2014-07-11,10927.99,10944.47,10900.75,10936.35,10936.35,2684630000
